dataset;method;SA;MRE;Runtime
8;1;0.329961;0.736341;0.044132
8;2;0.008215;0.944686;0.048667
8;3;0.061445;0.964350;29.872865
8;1;0.097216;0.870243;0.044371
8;2;0.014906;0.981858;0.048964
8;3;0.149871;0.901139;30.999330
8;1;0.196838;0.804681;0.044225
8;2;0.013047;0.976960;0.048806
8;3;0.107821;0.879262;31.898000
8;1;0.290146;0.679962;0.044038
8;2;0.023519;0.966649;0.048628
8;3;0.067094;0.898216;31.148671
8;1;0.222256;0.812904;0.046215
8;2;0.014508;0.976827;0.051134
8;3;0.335083;0.757134;30.950554
8;1;0.241895;0.782246;0.044065
8;2;0.015529;0.983615;0.048712
8;3;0.160522;0.887422;30.993391
8;1;0.496126;0.764805;0.044889
8;2;0.016327;0.987573;0.049576
8;3;0.050563;0.939893;31.058110
8;1;0.262049;0.778108;0.044132
8;2;0.017066;0.955816;0.048712
8;3;0.160750;0.855003;31.940171
8;1;0.315492;0.667478;0.051676
8;2;0.015883;0.980377;0.056723
8;3;0.111112;0.931785;31.388504
8;1;0.107662;0.959658;0.044183
8;2;0.013458;0.232167;0.048764
8;3;0.057832;0.923827;31.118060
8;1;0.329961;0.676092;0.044242
8;2;0.008215;0.949822;0.048809
8;3;0.047134;0.947896;31.129993
8;1;0.097216;0.882366;0.046691
8;2;0.014906;0.981149;0.051593
8;3;0.154746;0.921148;30.837070
8;1;0.196838;0.811072;0.043890
8;2;0.013047;0.978416;0.048398
8;3;0.063943;0.902399;30.752882
8;1;0.290146;0.717996;0.044068
8;2;0.023519;0.965823;0.048625
8;3;0.141304;0.907937;31.746630
8;1;0.222256;0.798558;0.044240
8;2;0.014508;0.975067;0.048831
8;3;0.052410;0.933150;31.098950
8;1;0.241895;0.808636;0.045112
8;2;0.015529;0.984149;0.049744
8;3;0.125703;0.866887;31.874354
8;1;0.496126;0.792006;0.044048
8;2;0.016327;0.984602;0.048626
8;3;0.302292;0.837906;31.191888
8;1;0.262049;0.807352;0.051585
8;2;0.017066;0.944317;0.056291
8;3;0.147230;0.881997;31.503423
8;1;0.315492;0.689107;0.045039
8;2;0.015883;0.977851;0.049716
8;3;0.057336;0.927162;31.942658
8;1;0.107662;0.953495;0.046068
8;2;0.013458;0.399708;0.050649
8;3;0.146534;0.785914;30.692693
8;1;0.329961;0.700702;0.044062
8;2;0.008215;0.946263;0.048511
8;3;0.053876;0.966704;31.727122
8;1;0.097216;0.875286;0.045515
8;2;0.014906;0.983019;0.050197
8;3;0.043392;0.968404;31.212560
8;1;0.196838;0.826425;0.053486
8;2;0.013047;0.976762;0.058741
8;3;0.076613;0.919855;31.118200
8;1;0.290146;0.678922;0.044239
8;2;0.023519;0.965699;0.048827
8;3;0.142240;0.911254;30.380512
8;1;0.222256;0.822740;0.044010
8;2;0.014508;0.977110;0.048509
8;3;0.032542;0.969580;30.967468
8;1;0.241895;0.807900;0.044605
8;2;0.015529;0.982903;0.049192
8;3;0.017266;0.977067;31.671064
8;1;0.496126;0.764956;0.044249
8;2;0.016327;0.985967;0.048892
8;3;0.053058;0.943388;30.869203
8;1;0.262049;0.776412;0.052410
8;2;0.017066;0.954700;0.057497
8;3;0.276681;0.826951;31.426036
8;1;0.315492;0.713035;0.043956
8;2;0.015883;0.981777;0.048561
8;3;0.150114;0.877265;31.391296
8;1;0.107662;0.961300;0.044330
8;2;0.013458;0.370231;0.048870
8;3;0.135994;0.761653;31.157636
